responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
0okHacD_AbOv3NoPq7G46QE,Norman Niles #4,time_segment_3388_Norman Niles #4_congestion_enter_rating,time_segment_3388_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-03-45.mp4,2025-10-24 15:03:45,2025-10-24 15:03:44,2025-10-24 15:04:43,2025-10-24,low,heavy delay,free flowing,3388,train
0YkHacb9KbOv3NoPq7G46QE,Norman Niles #4,time_segment_3389_Norman Niles #4_congestion_enter_rating,time_segment_3389_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-04-45.mp4,2025-10-24 15:04:45,2025-10-24 15:04:44,2025-10-24 15:05:43,2025-10-24,none,free flowing,free flowing,3389,train
S4sHaZTGG6-vnvgPjoXZqA0,Norman Niles #4,time_segment_3390_Norman Niles #4_congestion_enter_rating,time_segment_3390_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-05-45.mp4,2025-10-24 15:05:45,2025-10-24 15:05:44,2025-10-24 15:06:43,2025-10-24,medium,moderate delay,free flowing,3390,train
h4wHafzyFtm7nvgPq8e12AU,Norman Niles #4,time_segment_3391_Norman Niles #4_congestion_enter_rating,time_segment_3391_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-06-45.mp4,2025-10-24 15:06:45,2025-10-24 15:06:44,2025-10-24 15:07:43,2025-10-24,none,free flowing,free flowing,3391,train
zIkHab37NNm7nvgPq8e12AU,Norman Niles #4,time_segment_3392_Norman Niles #4_congestion_enter_rating,time_segment_3392_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-07-45.mp4,2025-10-24 15:07:45,2025-10-24 15:07:44,2025-10-24 15:08:43,2025-10-24,none,free flowing,free flowing,3392,train
04kHad_dIuaQ2PgPqvKU8As,Norman Niles #4,time_segment_3393_Norman Niles #4_congestion_enter_rating,time_segment_3393_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-08-45.mp4,2025-10-24 15:08:45,2025-10-24 15:08:44,2025-10-24 15:09:43,2025-10-24,low,free flowing,free flowing,3393,train
0okHad_HFMjtnvgP8NiHuAw,Norman Niles #4,time_segment_3394_Norman Niles #4_congestion_enter_rating,time_segment_3394_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-09-45.mp4,2025-10-24 15:09:45,2025-10-24 15:09:44,2025-10-24 15:10:43,2025-10-24,high,heavy delay,free flowing,3394,train
0okHaezJN5KdmecPt_3RiQ4,Norman Niles #4,time_segment_3417_Norman Niles #4_congestion_enter_rating,time_segment_3417_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-32-45.mp4,2025-10-24 15:32:45,2025-10-24 15:32:44,2025-10-24 15:33:43,2025-10-24,low,light delay,free flowing,3417,train
MIwHafWbK5SgmecP8YHv4Qc,Norman Niles #4,time_segment_3418_Norman Niles #4_congestion_enter_rating,time_segment_3418_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-33-45.mp4,2025-10-24 15:33:45,2025-10-24 15:33:44,2025-10-24 15:34:43,2025-10-24,none,light delay,free flowing,3418,train
04kHaeyOLZ__698PweWaiQ4,Norman Niles #4,time_segment_3419_Norman Niles #4_congestion_enter_rating,time_segment_3419_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-34-45.mp4,2025-10-24 15:34:45,2025-10-24 15:34:44,2025-10-24 15:35:43,2025-10-24,none,free flowing,free flowing,3419,train
E4wHaeCNG9m7nvgPq8e12AU,Norman Niles #4,time_segment_3420_Norman Niles #4_congestion_enter_rating,time_segment_3420_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-35-45.mp4,2025-10-24 15:35:45,2025-10-24 15:35:44,2025-10-24 15:36:43,2025-10-24,medium,free flowing,free flowing,3420,train
0YkHacKmMKCVmecP_oCp4QE,Norman Niles #4,time_segment_3421_Norman Niles #4_congestion_enter_rating,time_segment_3421_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-36-45.mp4,2025-10-24 15:36:45,2025-10-24 15:36:44,2025-10-24 15:37:43,2025-10-24,low,free flowing,free flowing,3421,train
v4wHacuJIeaQ2PgPqvKU8As,Norman Niles #4,time_segment_3422_Norman Niles #4_congestion_enter_rating,time_segment_3422_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-37-45.mp4,2025-10-24 15:37:45,2025-10-24 15:37:44,2025-10-24 15:38:43,2025-10-24,high,moderate delay,free flowing,3422,train
0okHafT1J-aQ2PgPqvKU8As,Norman Niles #4,time_segment_3423_Norman Niles #4_congestion_enter_rating,time_segment_3423_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-38-45.mp4,2025-10-24 15:38:45,2025-10-24 15:38:44,2025-10-24 15:39:43,2025-10-24,none,free flowing,free flowing,3423,train
c4sHacykFpehmecPss7LwQo,Norman Niles #4,time_segment_3424_Norman Niles #4_congestion_enter_rating,time_segment_3424_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-39-45.mp4,2025-10-24 15:39:45,2025-10-24 15:39:44,2025-10-24 15:40:43,2025-10-24,medium,moderate delay,free flowing,3424,train
zYkHafqFIuK2nvgPsZGZ4Aw,Norman Niles #4,time_segment_3425_Norman Niles #4_congestion_enter_rating,time_segment_3425_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-40-45.mp4,2025-10-24 15:40:45,2025-10-24 15:40:44,2025-10-24 15:41:43,2025-10-24,none,free flowing,free flowing,3425,train
DIoHafPbONP_ld8Piv3HsQo,Norman Niles #4,time_segment_3426_Norman Niles #4_congestion_enter_rating,time_segment_3426_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-41-45.mp4,2025-10-24 15:41:45,2025-10-24 15:41:44,2025-10-24 15:42:43,2025-10-24,low,free flowing,free flowing,3426,train
G4wHaaL4EfK1ld8PufLf6AI,Norman Niles #4,time_segment_3427_Norman Niles #4_congestion_enter_rating,time_segment_3427_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-42-45.mp4,2025-10-24 15:42:45,2025-10-24 15:42:44,2025-10-24 15:43:43,2025-10-24,low,light delay,free flowing,3427,train
04kHaZeONLXOnvgP3YW5kQs,Norman Niles #4,time_segment_3428_Norman Niles #4_congestion_enter_rating,time_segment_3428_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-43-45.mp4,2025-10-24 15:43:45,2025-10-24 15:43:44,2025-10-24 15:44:43,2025-10-24,low,heavy delay,free flowing,3428,train
KYsHaaaGBtiD2PgPyKaayQw,Norman Niles #4,time_segment_3429_Norman Niles #4_congestion_enter_rating,time_segment_3429_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-44-45.mp4,2025-10-24 15:44:45,2025-10-24 15:44:44,2025-10-24 15:45:43,2025-10-24,low,heavy delay,free flowing,3429,train
AY0Had__HqHXnvgP76fxyQI,Norman Niles #4,time_segment_3430_Norman Niles #4_congestion_enter_rating,time_segment_3430_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-45-45.mp4,2025-10-24 15:45:45,2025-10-24 15:45:44,2025-10-24 15:46:43,2025-10-24,low,heavy delay,free flowing,3430,train
KYsHacXxCL-bm9IPxom_wQU,Norman Niles #4,time_segment_3431_Norman Niles #4_congestion_enter_rating,time_segment_3431_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-46-45.mp4,2025-10-24 15:46:45,2025-10-24 15:46:44,2025-10-24 15:47:43,2025-10-24,medium,moderate delay,free flowing,3431,train
GowHaaPwErzA698P_KuO8AM,Norman Niles #4,time_segment_3432_Norman Niles #4_congestion_enter_rating,time_segment_3432_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-47-45.mp4,2025-10-24 15:47:45,2025-10-24 15:47:44,2025-10-24 15:48:43,2025-10-24,low,moderate delay,free flowing,3432,train
GosHacaUKuaQ2PgPqvKU8As,Norman Niles #4,time_segment_3433_Norman Niles #4_congestion_enter_rating,time_segment_3433_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-48-45.mp4,2025-10-24 15:48:45,2025-10-24 15:48:44,2025-10-24 15:49:43,2025-10-24,none,free flowing,free flowing,3433,train
64kHaZKnLbXOnvgP3YW5kQs,Norman Niles #4,time_segment_3434_Norman Niles #4_congestion_enter_rating,time_segment_3434_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-49-45.mp4,2025-10-24 15:49:45,2025-10-24 15:49:44,2025-10-24 15:50:59,2025-10-24,none,free flowing,free flowing,3434,train
04kHaartLbXOnvgP3YW5kQs,Norman Niles #4,time_segment_3435_Norman Niles #4_congestion_enter_rating,time_segment_3435_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-50-45.mp4,2025-10-24 15:50:45,2025-10-24 15:50:44,2025-10-24 15:51:53,2025-10-24,medium,moderate delay,free flowing,3435,train
do8HaanvMrzA698P_KuO8AM,Norman Niles #4,time_segment_3436_Norman Niles #4_congestion_enter_rating,time_segment_3436_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-51-45.mp4,2025-10-24 15:51:45,2025-10-24 15:51:44,2025-10-24 15:52:53,2025-10-24,low,moderate delay,free flowing,3436,train
DIsHaa7bOtCT3NoP8rPIoA0,Norman Niles #4,time_segment_3437_Norman Niles #4_congestion_enter_rating,time_segment_3437_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-52-45.mp4,2025-10-24 15:52:45,2025-10-24 15:52:44,2025-10-24 15:53:59,2025-10-24,low,light delay,free flowing,3437,train
7YoHaaqSMqCVmecP_oCp4QE,Norman Niles #4,time_segment_3438_Norman Niles #4_congestion_enter_rating,time_segment_3438_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-53-45.mp4,2025-10-24 15:53:45,2025-10-24 15:53:43,2025-10-24 15:54:43,2025-10-24,high,free flowing,free flowing,3438,train
IIsHaZ_mLNm7nvgPq8e12AU,Norman Niles #4,time_segment_3439_Norman Niles #4_congestion_enter_rating,time_segment_3439_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-54-45.mp4,2025-10-24 15:54:45,2025-10-24 15:54:44,2025-10-24 15:55:43,2025-10-24,low,light delay,free flowing,3439,train
CooHaf78FKCVmecP_oCp4QE,Norman Niles #4,time_segment_3440_Norman Niles #4_congestion_enter_rating,time_segment_3440_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-55-45.mp4,2025-10-24 15:55:45,2025-10-24 15:55:44,2025-10-24 15:56:43,2025-10-24,low,moderate delay,free flowing,3440,train
LY0HabzJGtiD2PgPyKaayQw,Norman Niles #4,time_segment_3441_Norman Niles #4_congestion_enter_rating,time_segment_3441_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-56-45.mp4,2025-10-24 15:56:45,2025-10-24 15:56:44,2025-10-24 15:57:43,2025-10-24,medium,light delay,free flowing,3441,train
A4oHaYyIOL-envgP6uGTmAE,Norman Niles #4,time_segment_3442_Norman Niles #4_congestion_enter_rating,time_segment_3442_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-57-45.mp4,2025-10-24 15:57:45,2025-10-24 15:57:44,2025-10-24 15:58:43,2025-10-24,medium,light delay,free flowing,3442,train
Z4sHabf-FP-bmecPrLfvyA4,Norman Niles #4,time_segment_3443_Norman Niles #4_congestion_enter_rating,time_segment_3443_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-58-45.mp4,2025-10-24 15:58:45,2025-10-24 15:58:44,2025-10-24 15:59:43,2025-10-24,low,free flowing,free flowing,3443,train
7ooHafyvCtP_ld8Piv3HsQo,Norman Niles #4,time_segment_3444_Norman Niles #4_congestion_enter_rating,time_segment_3444_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-15-59-45.mp4,2025-10-24 15:59:45,2025-10-24 15:59:44,2025-10-24 16:00:43,2025-10-24,low,light delay,free flowing,3444,train
RYsHab3pJtiD2PgPyKaayQw,Norman Niles #4,time_segment_3445_Norman Niles #4_congestion_enter_rating,time_segment_3445_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-00-45.mp4,2025-10-24 16:00:45,2025-10-24 16:00:44,2025-10-24 16:01:00,2025-10-24,none,free flowing,free flowing,3445,train
A40HaZKOHorQnvgPpPTHwA4,Norman Niles #4,time_segment_3446_Norman Niles #4_congestion_enter_rating,time_segment_3446_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-01-45.mp4,2025-10-24 16:01:45,2025-10-24 16:01:44,2025-10-24 16:02:43,2025-10-24,medium,light delay,free flowing,3446,train
-IwHafyhEqHXnvgP76fxyQI,Norman Niles #4,time_segment_3447_Norman Niles #4_congestion_enter_rating,time_segment_3447_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-02-45.mp4,2025-10-24 16:02:45,2025-10-24 16:02:44,2025-10-24 16:03:43,2025-10-24,low,moderate delay,moderate delay,3447,train
AooHabfbAfK1ld8PufLf6AI,Norman Niles #4,time_segment_3448_Norman Niles #4_congestion_enter_rating,time_segment_3448_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-03-45.mp4,2025-10-24 16:03:45,2025-10-24 16:03:44,2025-10-24 16:04:43,2025-10-24,medium,heavy delay,moderate delay,3448,train
1IkHacn2A9iD2PgPyKaayQw,Norman Niles #4,time_segment_3449_Norman Niles #4_congestion_enter_rating,time_segment_3449_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-04-45.mp4,2025-10-24 16:04:45,2025-10-24 16:04:43,2025-10-24 16:05:43,2025-10-24,low,moderate delay,free flowing,3449,train
94wHaaLPAdiD2PgPyKaayQw,Norman Niles #4,time_segment_3450_Norman Niles #4_congestion_enter_rating,time_segment_3450_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-05-45.mp4,2025-10-24 16:05:45,2025-10-24 16:05:44,2025-10-24 16:06:43,2025-10-24,medium,heavy delay,free flowing,3450,train
XYoHaY7uBaCVmecP_oCp4QE,Norman Niles #4,time_segment_3451_Norman Niles #4_congestion_enter_rating,time_segment_3451_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-06-45.mp4,2025-10-24 16:06:45,2025-10-24 16:06:44,2025-10-24 16:07:43,2025-10-24,high,free flowing,free flowing,3451,train
Ao0HacP7B4rQnvgPpPTHwA4,Norman Niles #4,time_segment_3452_Norman Niles #4_congestion_enter_rating,time_segment_3452_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-07-45.mp4,2025-10-24 16:07:45,2025-10-24 16:07:44,2025-10-24 16:08:43,2025-10-24,low,moderate delay,free flowing,3452,train
BY0HafOzJrXOnvgP3YW5kQs,Norman Niles #4,time_segment_3453_Norman Niles #4_congestion_enter_rating,time_segment_3453_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-08-45.mp4,2025-10-24 16:08:45,2025-10-24 16:08:44,2025-10-24 16:09:43,2025-10-24,none,heavy delay,free flowing,3453,train
NYsHacn_Lr-envgP6uGTmAE,Norman Niles #4,time_segment_3454_Norman Niles #4_congestion_enter_rating,time_segment_3454_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-09-45.mp4,2025-10-24 16:09:45,2025-10-24 16:09:44,2025-10-24 16:10:43,2025-10-24,none,moderate delay,free flowing,3454,train
zYkHacilDNiD2PgPyKaayQw,Norman Niles #4,time_segment_3455_Norman Niles #4_congestion_enter_rating,time_segment_3455_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-10-45.mp4,2025-10-24 16:10:45,2025-10-24 16:10:44,2025-10-24 16:11:43,2025-10-24,low,moderate delay,free flowing,3455,train
_osHaee1GJ__698PweWaiQ4,Norman Niles #4,time_segment_3456_Norman Niles #4_congestion_enter_rating,time_segment_3456_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-11-45.mp4,2025-10-24 16:11:45,2025-10-24 16:11:44,2025-10-24 16:12:41,2025-10-24,high,light delay,free flowing,3456,train
04kHaZIR4rae-A-xkZngDA,Norman Niles #4,time_segment_3457_Norman Niles #4_congestion_enter_rating,time_segment_3457_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-12-46.mp4,2025-10-24 16:12:46,2025-10-24 16:12:44,2025-10-24 16:13:43,2025-10-24,medium,free flowing,free flowing,3457,train
7IkHaeSMNaHXnvgP76fxyQI,Norman Niles #4,time_segment_3458_Norman Niles #4_congestion_enter_rating,time_segment_3458_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-13-45.mp4,2025-10-24 16:13:45,2025-10-24 16:13:44,2025-10-24 16:14:43,2025-10-24,none,heavy delay,free flowing,3458,train
0okHafDAH6HXnvgP76fxyQI,Norman Niles #4,time_segment_3459_Norman Niles #4_congestion_enter_rating,time_segment_3459_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-14-45.mp4,2025-10-24 16:14:45,2025-10-24 16:14:44,2025-10-24 16:15:43,2025-10-24,low,heavy delay,free flowing,3459,train
zIkHaZCqMorQnvgPpPTHwA4,Norman Niles #4,time_segment_3460_Norman Niles #4_congestion_enter_rating,time_segment_3460_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-15-45.mp4,2025-10-24 16:15:45,2025-10-24 16:15:44,2025-10-24 16:16:43,2025-10-24,low,free flowing,free flowing,3460,train
zIkHaf3oA9m7nvgPq8e12AU,Norman Niles #4,time_segment_3461_Norman Niles #4_congestion_enter_rating,time_segment_3461_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-16-45.mp4,2025-10-24 16:16:45,2025-10-24 16:16:44,2025-10-24 16:17:43,2025-10-24,low,heavy delay,free flowing,3461,train
0okHad-4D9iD2PgPyKaayQw,Norman Niles #4,time_segment_3462_Norman Niles #4_congestion_enter_rating,time_segment_3462_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-17-45.mp4,2025-10-24 16:17:45,2025-10-24 16:17:44,2025-10-24 16:18:43,2025-10-24,none,free flowing,free flowing,3462,train
AooHafmwGbmfnvgPoaTSqQ0,Norman Niles #4,time_segment_3463_Norman Niles #4_congestion_enter_rating,time_segment_3463_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-18-45.mp4,2025-10-24 16:18:45,2025-10-24 16:18:44,2025-10-24 16:19:43,2025-10-24,low,heavy delay,free flowing,3463,train
JowHaYCYFtm7nvgPq8e12AU,Norman Niles #4,time_segment_3486_Norman Niles #4_congestion_enter_rating,time_segment_3486_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-41-45.mp4,2025-10-24 16:41:45,2025-10-24 16:41:44,2025-10-24 16:42:43,2025-10-24,medium,moderate delay,free flowing,3486,train
zIkHacOwG7Ov3NoPq7G46QE,Norman Niles #4,time_segment_3487_Norman Niles #4_congestion_enter_rating,time_segment_3487_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-42-45.mp4,2025-10-24 16:42:45,2025-10-24 16:42:44,2025-10-24 16:43:41,2025-10-24,none,heavy delay,free flowing,3487,train
c48Haa3QF7-envgP6uGTmAE,Norman Niles #4,time_segment_3488_Norman Niles #4_congestion_enter_rating,time_segment_3488_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-43-45.mp4,2025-10-24 16:43:45,2025-10-24 16:43:44,2025-10-24 16:44:43,2025-10-24,low,heavy delay,free flowing,3488,train
IYsHae_eDb-envgP6uGTmAE,Norman Niles #4,time_segment_3489_Norman Niles #4_congestion_enter_rating,time_segment_3489_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-44-45.mp4,2025-10-24 16:44:45,2025-10-24 16:44:44,2025-10-24 16:45:43,2025-10-24,high,heavy delay,heavy delay,3489,train
DosHaffpK7HZnvgPgt-ZqQs,Norman Niles #4,time_segment_3490_Norman Niles #4_congestion_enter_rating,time_segment_3490_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-45-45.mp4,2025-10-24 16:45:45,2025-10-24 16:45:44,2025-10-24 16:46:43,2025-10-24,low,heavy delay,heavy delay,3490,train
zIkHac_XAtCT3NoP8rPIoA0,Norman Niles #4,time_segment_3491_Norman Niles #4_congestion_enter_rating,time_segment_3491_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-46-45.mp4,2025-10-24 16:46:45,2025-10-24 16:46:44,2025-10-24 16:47:43,2025-10-24,medium,moderate delay,free flowing,3491,train
HowHaZn7I7zA698P_KuO8AM,Norman Niles #4,time_segment_3492_Norman Niles #4_congestion_enter_rating,time_segment_3492_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-47-45.mp4,2025-10-24 16:47:45,2025-10-24 16:47:44,2025-10-24 16:48:43,2025-10-24,low,heavy delay,free flowing,3492,train
84kHad3EF7Ov3NoPq7G46QE,Norman Niles #4,time_segment_3493_Norman Niles #4_congestion_enter_rating,time_segment_3493_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-48-45.mp4,2025-10-24 16:48:45,2025-10-24 16:48:44,2025-10-24 16:49:43,2025-10-24,low,heavy delay,free flowing,3493,train
GosHabrFMtiD2PgPyKaayQw,Norman Niles #4,time_segment_3494_Norman Niles #4_congestion_enter_rating,time_segment_3494_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-49-45.mp4,2025-10-24 16:49:45,2025-10-24 16:49:44,2025-10-24 16:50:43,2025-10-24,medium,moderate delay,free flowing,3494,train
Ho0HafC9AbXOnvgP3YW5kQs,Norman Niles #4,time_segment_3495_Norman Niles #4_congestion_enter_rating,time_segment_3495_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-50-45.mp4,2025-10-24 16:50:45,2025-10-24 16:50:44,2025-10-24 16:51:43,2025-10-24,medium,free flowing,free flowing,3495,train
04kHaYewCtCT3NoP8rPIoA0,Norman Niles #4,time_segment_3496_Norman Niles #4_congestion_enter_rating,time_segment_3496_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-51-45.mp4,2025-10-24 16:51:45,2025-10-24 16:51:44,2025-10-24 16:52:43,2025-10-24,low,heavy delay,free flowing,3496,train
D40HaeHQK8jtnvgP8NiHuAw,Norman Niles #4,time_segment_3497_Norman Niles #4_congestion_enter_rating,time_segment_3497_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-52-45.mp4,2025-10-24 16:52:45,2025-10-24 16:52:44,2025-10-24 16:53:59,2025-10-24,high,light delay,free flowing,3497,train
0YkHac-zLrOv3NoPq7G46QE,Norman Niles #4,time_segment_3498_Norman Niles #4_congestion_enter_rating,time_segment_3498_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-53-45.mp4,2025-10-24 16:53:45,2025-10-24 16:53:44,2025-10-24 16:54:43,2025-10-24,low,heavy delay,free flowing,3498,train
zIkHadeICbXOnvgP3YW5kQs,Norman Niles #4,time_segment_3499_Norman Niles #4_congestion_enter_rating,time_segment_3499_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-54-45.mp4,2025-10-24 16:54:45,2025-10-24 16:54:44,2025-10-24 16:55:29,2025-10-24,low,heavy delay,free flowing,3499,train
0YkHaeXLMdiD2PgPyKaayQw,Norman Niles #4,time_segment_3500_Norman Niles #4_congestion_enter_rating,time_segment_3500_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-16-55-45.mp4,2025-10-24 16:55:45,2025-10-24 16:55:30,2025-10-24 16:55:30,2025-10-24,none,heavy delay,free flowing,3500,train
LosHadvBO7HZnvgPgt-ZqQs,Norman Niles #4,time_segment_3501_Norman Niles #4_congestion_enter_rating,time_segment_3501_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-01-45.mp4,2025-10-24 17:01:45,2025-10-24 17:02:07,2025-10-24 17:02:43,2025-10-24,low,heavy delay,free flowing,3501,train
7okHadOkAtiNmecPivmHgQ0,Norman Niles #4,time_segment_3502_Norman Niles #4_congestion_enter_rating,time_segment_3502_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-02-45.mp4,2025-10-24 17:02:45,2025-10-24 17:02:44,2025-10-24 17:03:43,2025-10-24,medium,heavy delay,free flowing,3502,train
2YwHaeiYDNm7nvgPq8e12AU,Norman Niles #4,time_segment_3503_Norman Niles #4_congestion_enter_rating,time_segment_3503_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-03-45.mp4,2025-10-24 17:03:45,2025-10-24 17:03:44,2025-10-24 17:04:43,2025-10-24,low,heavy delay,free flowing,3503,train
zIkHad-ULbzA698P_KuO8AM,Norman Niles #4,time_segment_3504_Norman Niles #4_congestion_enter_rating,time_segment_3504_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-04-45.mp4,2025-10-24 17:04:45,2025-10-24 17:04:44,2025-10-24 17:05:43,2025-10-24,low,heavy delay,moderate delay,3504,train
LIsHab6eL6-vnvgPjoXZqA0,Norman Niles #4,time_segment_3505_Norman Niles #4_congestion_enter_rating,time_segment_3505_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-05-45.mp4,2025-10-24 17:05:45,2025-10-24 17:05:44,2025-10-24 17:06:43,2025-10-24,none,light delay,free flowing,3505,train
V4sHabraH6HXnvgP76fxyQI,Norman Niles #4,time_segment_3506_Norman Niles #4_congestion_enter_rating,time_segment_3506_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-06-45.mp4,2025-10-24 17:06:45,2025-10-24 17:06:44,2025-10-24 17:07:43,2025-10-24,low,moderate delay,free flowing,3506,train
3okHaeOhA7Ov3NoPq7G46QE,Norman Niles #4,time_segment_3507_Norman Niles #4_congestion_enter_rating,time_segment_3507_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-07-45.mp4,2025-10-24 17:07:45,2025-10-24 17:07:44,2025-10-24 17:08:43,2025-10-24,medium,light delay,free flowing,3507,train
2YwHaeKYF9CT3NoP8rPIoA0,Norman Niles #4,time_segment_3508_Norman Niles #4_congestion_enter_rating,time_segment_3508_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-08-45.mp4,2025-10-24 17:08:45,2025-10-24 17:08:44,2025-10-24 17:09:43,2025-10-24,medium,heavy delay,free flowing,3508,train
SosHaZicC7Ov3NoPq7G46QE,Norman Niles #4,time_segment_3509_Norman Niles #4_congestion_enter_rating,time_segment_3509_Norman Niles #4_congestion_exit_rating,normanniles4/normanniles4_2025-10-24-17-09-45.mp4,2025-10-24 17:09:45,2025-10-24 17:09:44,2025-10-24 17:10:43,2025-10-24,low,heavy delay,free flowing,3509,train
